patent_id,inventor_id,disambig_inventor_name_first,location_id
11076089,fl:ky_ln:kim-819,Kyunghwa,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
D657255,fl:ke_ln:weaver-1,Kerry Lloyd,f443b5a6-16c7-11ed-9b5f-1234bde3cd05
D807813,fl:sh_ln:hayashi-79,Shintaro,42f90495-16c8-11ed-9b5f-1234bde3cd05
7061539,fl:ta_ln:morimura-4,Takuo,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
8010065,fl:ch_ln:lai-225,Chang-Ming,90e7e07a-16c8-11ed-9b5f-1234bde3cd05
4973369,fl:ak_ln:inoue-6,Akihisa,a039c493-16c8-11ed-9b5f-1234bde3cd05
10643997,fl:jy_ln:jenq-1,Jyh-Shyang,90cc0e7e-16c8-11ed-9b5f-1234bde3cd05
4699664,fl:do_ln:muffett-1,Dorothy J.,09e19e20-16c8-11ed-9b5f-1234bde3cd05
9674296,fl:sh_ln:ghandeharizadeh-1,Shahram,15c69712-16c8-11ed-9b5f-1234bde3cd05
9760220,fl:to_ln:tanaka-107,Toshihiko,42f90495-16c8-11ed-9b5f-1234bde3cd05
6864030,fl:ma_ln:maruta-2,Masayuki,f88a7530-16c7-11ed-9b5f-1234bde3cd05
8957839,fl:ch_ln:che-17,Chuncheng,3b444e27-16c8-11ed-9b5f-1234bde3cd05
12111880,fl:ch_ln:schroers-2,Christopher Richard,bb6cd1a0-16c7-11ed-9b5f-1234bde3cd05
11287149,fl:ma_ln:morikawa-26,Masaki,42f90495-16c8-11ed-9b5f-1234bde3cd05
8955903,fl:my_ln:jang-5,Myung-Kwon,9895ee55-16c8-11ed-9b5f-1234bde3cd05
10341453,fl:la_ln:dronadula-1,Lakshmi Narayana,371ed099-16c8-11ed-9b5f-1234bde3cd05
10278114,fl:mi_ln:mccarthy-9,Michael Christopher,b38b1284-16c7-11ed-9b5f-1234bde3cd05
8761472,fl:mi_ln:pham-23,Minh-Tri,21057cd0-16c8-11ed-9b5f-1234bde3cd05
8596711,fl:ei_ln:higuchi-4,Eisei,93301aaa-16c8-11ed-9b5f-1234bde3cd05
6850699,fl:ka_ln:kuebler-1,Karl-Heinz,f5402e3e-16c7-11ed-9b5f-1234bde3cd05
7386521,fl:ki_ln:shoikhet-1,Kirill,1216c28f-16c8-11ed-9b5f-1234bde3cd05
10571645,fl:bi_ln:song-12,Bing,907ede78-16c8-11ed-9b5f-1234bde3cd05
D709478,fl:ch_ln:chan-397,Chiu,9d7f66d3-16c8-11ed-9b5f-1234bde3cd05
8564575,fl:sh_ln:yamazaki-59,Shunpei,42f90495-16c8-11ed-9b5f-1234bde3cd05
6879017,fl:pa_ln:farrar-1,Paul A.,0bd56f5c-16c8-11ed-9b5f-1234bde3cd05
6460922,fl:ro_ln:demick-2,Robert L.,f143b3cb-16c7-11ed-9b5f-1234bde3cd05
6077912,fl:da_ln:zanzig-1,David John,f058666f-16c7-11ed-9b5f-1234bde3cd05
11810870,fl:ka_ln:nummy-1,Karen A.,0b06a389-16c8-11ed-9b5f-1234bde3cd05
6169740,fl:da_ln:fisher-36,David,926671a4-16c8-11ed-9b5f-1234bde3cd05
7577009,fl:ko_ln:eguchi-3,Kouichi,1c09ea1c-16c8-11ed-9b5f-1234bde3cd05
6339888,fl:ke_ln:brunson-3,Kevin K.,d6f4aa27-16c7-11ed-9b5f-1234bde3cd05
6485947,fl:vi_ln:rajgarhia-1,Vineet,d047bc2e-16c7-11ed-9b5f-1234bde3cd05
11462971,fl:ch_ln:schulz-8,Christian,2afafd44-16c8-11ed-9b5f-1234bde3cd05
8346735,fl:gr_ln:lazar-3,Gregory W.,05dc3821-16c8-11ed-9b5f-1234bde3cd05
5396680,fl:mi_ln:belanger-4,Michael J.,f4458076-16c7-11ed-9b5f-1234bde3cd05
10306630,fl:to_ln:nogami-9,Toshizo,816d3b77-16c8-11ed-9b5f-1234bde3cd05
10031464,fl:hi_ln:mori-80,Hirotaka,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
4188023,fl:ke_ln:whaley-3,Kent R.,d31a6fbf-16c7-11ed-9b5f-1234bde3cd05
4776810,fl:sa_ln:cohen-21,Salomon,6b3fdc33-16c8-11ed-9b5f-1234bde3cd05
11934160,fl:li_ln:cao-6,Lili,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8185954,fl:ni_ln:scales-1,Nicholas John,593d60dd-16c8-11ed-9b5f-1234bde3cd05
8981180,fl:ba_ln:lambert-2,Bart,11cfef56-16c8-11ed-9b5f-1234bde3cd05
8904428,fl:sa_ln:rakshit-4,Sarbajit K.,382d56bc-16c8-11ed-9b5f-1234bde3cd05
11536021,fl:mi_ln:recker-1,Michael J.,65e91f55-49af-11ed-9879-1234bde3cd05
7579347,fl:ma_ln:norman-3,Mark H.,c1073b1f-16c7-11ed-9b5f-1234bde3cd05
12158722,fl:to_ln:mori-63,Tomonori,a11bc77b-16c8-11ed-9b5f-1234bde3cd05
11997349,fl:th_ln:stockhammer-1,Thomas,327a22a2-16c8-11ed-9b5f-1234bde3cd05
5011250,fl:yo_ln:okada-9,Yoshio,34b4468e-16c8-11ed-9b5f-1234bde3cd05
PP6371,fl:ri_ln:malvern-1,Richard W.,881e2b9a-16c8-11ed-9b5f-1234bde3cd05
4984335,fl:ka_ln:block-2,Karl-Heinz,12f70934-16c8-11ed-9b5f-1234bde3cd05
11622491,fl:bo_ln:li-56,Bo,6493a49b-16c8-11ed-9b5f-1234bde3cd05
10209874,fl:uk_ln:yang-3,Uk-jin,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
5974280,fl:yo_ln:akazawa-6,Yoshiaki,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
11058688,fl:ja_ln:cross-2,Jason,d971e69f-16c7-11ed-9b5f-1234bde3cd05
8838861,fl:ma_ln:shirlen-1,Martyn Ryan,f9d80b4b-16c7-11ed-9b5f-1234bde3cd05
7178853,fl:pe_ln:lejbjuk-1,Peter,f8bc137b-16c7-11ed-9b5f-1234bde3cd05
5426337,fl:at_ln:inagaki-1,Atsushi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10257124,fl:sr_ln:thyagarajan-2,Srinaath,42d7fa8d-16c8-11ed-9b5f-1234bde3cd05
6322797,fl:we_ln:dang-12,Wenbin,99a9a88c-16c8-11ed-9b5f-1234bde3cd05
8800045,fl:ne_ln:bunker-1,Nelson W.,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
7959294,fl:ti_ln:balogh-2,Tibor,a3fdb842-16c8-11ed-9b5f-1234bde3cd05
11628233,0508ssm65zq1acto2igrvq00c,Ghasem,402c956b-16c8-11ed-9b5f-1234bde3cd05
9694984,fl:ju_ln:rothbauer-1,Jürgen,580482bb-16c8-11ed-9b5f-1234bde3cd05
9813744,fl:ch_ln:xiong-38,Chunshan,3b444e27-16c8-11ed-9b5f-1234bde3cd05
5126331,fl:gi_ln:gazzani-1,Giovanni,8a2377c5-16c8-11ed-9b5f-1234bde3cd05
11431051,fl:ar_ln:nakari-1,Arto,bab12027-16c7-11ed-9b5f-1234bde3cd05
12405309,fl:de_ln:palatov-1,Dennis,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
12317590,fl:na_ln:jack-2,Nathan,c77c1f16-16c7-11ed-9b5f-1234bde3cd05
4476708,fl:cl_ln:miles-1,Clive,c8a494cf-16c7-11ed-9b5f-1234bde3cd05
9369269,fl:je_ln:mccann-3,Jennifer Marie,8aac712a-16c8-11ed-9b5f-1234bde3cd05
7446528,fl:da_ln:doddrell-1,David M.,f887efbe-16c7-11ed-9b5f-1234bde3cd05
10787273,fl:da_ln:mariotto-1,Damien,465541ba-16c8-11ed-9b5f-1234bde3cd05
6670265,fl:ja_ln:kai-1,James,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10373508,fl:ri_ln:crawford-13,Richard,c107103b-16c7-11ed-9b5f-1234bde3cd05
6325511,fl:ma_ln:mizuochi-5,Masaharu,a11bdb31-16c8-11ed-9b5f-1234bde3cd05
5608285,fl:br_ln:gnade-1,Bruce E.,439af3dd-16c8-11ed-9b5f-1234bde3cd05
10234455,fl:an_ln:iacoangeli-1,Anna,efb44514-0315-11ef-b443-0a1e30f810d7
D524633,fl:gu_ln:audet-1,Guillaume,7c844bc8-16c8-11ed-9b5f-1234bde3cd05
D1050960,fl:yo_ln:chen-257,Yonglie,81701012-49af-11ed-9879-1234bde3cd05
9855510,fl:an_ln:tarng-1,Angela Yu-Shiu,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12269403,fl:gu_ln:deng-36,Guizhong,81701012-49af-11ed-9879-1234bde3cd05
6260801,fl:fr_ln:peters-15,Frederick,1b09bf74-16c8-11ed-9b5f-1234bde3cd05
9257448,fl:li_ln:o'riain-1,Lincoln,20e75b5c-16c8-11ed-9b5f-1234bde3cd05
10063366,fl:gi_ln:marucci-1,Giovanni,1893009c-16c8-11ed-9b5f-1234bde3cd05
4942850,fl:an_ln:hernandez-5,Angel,211ab01f-16c8-11ed-9b5f-1234bde3cd05
9082153,fl:ja_ln:bennett-19,James D.,04a845af-16c8-11ed-9b5f-1234bde3cd05
12404987,fl:ji_ln:zhang-506,Jia-Ming,907f3ef5-16c8-11ed-9b5f-1234bde3cd05
7427421,fl:ta_ln:pei-1,Tao,05d9f88f-16c8-11ed-9b5f-1234bde3cd05
4665526,fl:be_ln:wexler-1,Bernard L.,030c312b-16c8-11ed-9b5f-1234bde3cd05
6536616,fl:la_ln:sandor-1,Laszlo G.,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11837090,fl:li_ln:tal-1,Lior,1893009c-16c8-11ed-9b5f-1234bde3cd05
4118710,fl:wa_ln:ohta-1,Wasaburo,42f90495-16c8-11ed-9b5f-1234bde3cd05
9871804,fl:st_ln:pipes-1,Stephen D.,10f1cd9b-16c8-11ed-9b5f-1234bde3cd05
4858908,fl:hi_ln:yamada-91,Hirokazu,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
8927187,fl:ma_ln:kawamura-9,Masashi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5066536,fl:pe_ln:meakin-1,Peter J.,599a881c-16c8-11ed-9b5f-1234bde3cd05
12433634,fl:jo_ln:brinkmann-10,John M.,222a225b-16c8-11ed-9b5f-1234bde3cd05
10932571,fl:jo_ln:phillips-43,John W.,a52d9b27-16c8-11ed-9b5f-1234bde3cd05
4755464,fl:do_ln:macphee-2,Donald G.,22e082f0-16c8-11ed-9b5f-1234bde3cd05
8352588,fl:bl_ln:southam-1,Blaine R.,d96fa1e0-16c7-11ed-9b5f-1234bde3cd05
9946174,fl:ma_ln:agatsuma-3,Masaru,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11325111,fl:sc_ln:weigel-1,Scott J.,8f1c01d1-16c8-11ed-9b5f-1234bde3cd05
7891682,fl:ol_ln:moessinger-1,Oliver,2e61e36a-16c8-11ed-9b5f-1234bde3cd05
10673958,fl:mi_ln:price-28,Micah,d6d5921b-16c7-11ed-9b5f-1234bde3cd05
10606471,fl:is_ln:masuike-1,Isao,93594fc2-16c8-11ed-9b5f-1234bde3cd05
9270630,fl:be_ln:eidelson-1,Benjamin David,a26e22db-16c8-11ed-9b5f-1234bde3cd05
8721407,fl:ra_ln:madhavan-14,Ranganathan,94e88ea1-16c8-11ed-9b5f-1234bde3cd05
3952125,fl:sh_ln:kawase-3,Shoji,
9757180,fl:ch_ln:lennox-3,Charles D.,07fd9599-16c8-11ed-9b5f-1234bde3cd05
11107833,fl:ch_ln:park-721,Chanjin,755a6338-16c8-11ed-9b5f-1234bde3cd05
7515909,fl:ni_ln:jain-30,Nikhil,1893009c-16c8-11ed-9b5f-1234bde3cd05
10743358,fl:si_ln:mullati-1,Siva,703534c8-16c8-11ed-9b5f-1234bde3cd05
D882559,fl:su_ln:truong-1,Sung,198ad743-16c8-11ed-9b5f-1234bde3cd05
9379310,fl:sh_ln:murakami-39,Shunsuke,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
11620730,fl:ci_ln:pan-2,Cihui,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9749583,fl:ad_ln:fineberg-1,Adam Barry,c39d6412-16c7-11ed-9b5f-1234bde3cd05
5099960,050cxsjq5mlpftlcxr4qwks35,Murat A.,ed73e24d-16c7-11ed-9b5f-1234bde3cd05
7368088,fl:mu_ln:noguchi-2,Mutsuro,a039c493-16c8-11ed-9b5f-1234bde3cd05
10577470,fl:na_ln:sekine-2,Naoyuki,42f90495-16c8-11ed-9b5f-1234bde3cd05
7781908,fl:an_ln:briggs-6,Ann,c42a7d8e-16c7-11ed-9b5f-1234bde3cd05
11090675,fl:mi_ln:williamson-17,Michael,ec47b49b-16c7-11ed-9b5f-1234bde3cd05
10332339,fl:te_ln:yoshiaki-1,Tezuka,22047a3a-16c8-11ed-9b5f-1234bde3cd05
7315954,fl:ja_ln:vanlieu-1,James R.,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
6244021,fl:st_ln:ausnit-2,Steven,92237ca2-16c8-11ed-9b5f-1234bde3cd05
4704748,fl:hi_ln:takeda-46,Hisanobu,4b0034da-16c8-11ed-9b5f-1234bde3cd05
D400084,fl:fr_ln:wullimann-1,Frank,b939e407-16c7-11ed-9b5f-1234bde3cd05
10956984,fl:ph_ln:barish-1,Phillip H.,e0c8c704-16c7-11ed-9b5f-1234bde3cd05
6597909,fl:hi_ln:takubo-6,Hiroshi,0f50cc5f-16c8-11ed-9b5f-1234bde3cd05
5528761,fl:no_ln:ooba-3,Nobuyuki,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
4546199,fl:jo_ln:hsu-1,Joanna K.,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8764728,fl:da_ln:ciavarella-1,David J.,0994a51a-16c8-11ed-9b5f-1234bde3cd05
6536024,fl:da_ln:hathaway-3,David J.,0d152004-16c8-11ed-9b5f-1234bde3cd05
11727183,fl:ku_ln:yang-18,Kuo-Nan,90eaa921-16c8-11ed-9b5f-1234bde3cd05
9720843,fl:hi_ln:shafi-1,Hisham,9fe7099b-16c8-11ed-9b5f-1234bde3cd05
11705262,fl:al_ln:klotz-4,Alexander,2e61d299-16c8-11ed-9b5f-1234bde3cd05
9073018,fl:fu_ln:ishiyama-2,Fumihiko,6de5356f-16c8-11ed-9b5f-1234bde3cd05
9233756,fl:ja_ln:stevenson-9,Jason,f7ce6535-16c7-11ed-9b5f-1234bde3cd05
7239370,fl:jo_ln:baselmans-3,Johannes Jacobus Matheus,60d42f64-16c8-11ed-9b5f-1234bde3cd05
4358675,fl:jo_ln:wittenberger-1,John C.,d67d3e0b-16c7-11ed-9b5f-1234bde3cd05
8856023,fl:wa_ln:huber-1,Walter C.,6967187c-16c8-11ed-9b5f-1234bde3cd05
10945598,fl:ta_ln:hayashi-49,Takahiko,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9529047,fl:he_ln:ahrens-2,Heiko,145cee04-16c8-11ed-9b5f-1234bde3cd05
4866419,fl:gr_ln:long-6,Gregory,d1be68be-16c7-11ed-9b5f-1234bde3cd05
11795490,fl:ta_ln:wen-9,Tao,5f9642f0-16c8-11ed-9b5f-1234bde3cd05
8452663,fl:pa_ln:guerrero-3,Pablo E.,2d473668-16c8-11ed-9b5f-1234bde3cd05
12460652,fl:ta_ln:yamamoto-59,Takashi,9da826c4-16c8-11ed-9b5f-1234bde3cd05
9668301,fl:ki_ln:lim-53,Ki-Hyun,3eb363c5-16c8-11ed-9b5f-1234bde3cd05
8849221,fl:ya_ln:wang-161,Yao-Chi,90eaa921-16c8-11ed-9b5f-1234bde3cd05
9810535,fl:da_ln:rozelle-1,David M.,c3f6661c-16c7-11ed-9b5f-1234bde3cd05
9672588,fl:cl_ln:magouyrk-1,Clayton Matthew,5836da24-16c8-11ed-9b5f-1234bde3cd05
9019457,fl:hi_ln:fukushima-21,Hiroto,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10627950,fl:wu_ln:liu-7,Wu-Chieh,93778f03-16c8-11ed-9b5f-1234bde3cd05
D929229,fl:th_ln:bradley-11,Theodore,ef23c1c1-16c7-11ed-9b5f-1234bde3cd05
11959930,fl:ma_ln:asakura-5,Makoto,42f90495-16c8-11ed-9b5f-1234bde3cd05
10169335,fl:st_ln:edwards-36,Stephen J.,d22d0bd8-16c7-11ed-9b5f-1234bde3cd05
12411705,fl:sr_ln:gottipati-2,Srikiran,1aa78027-16c8-11ed-9b5f-1234bde3cd05
4050659,fl:ji_ln:dixon-1,Jimmie D.,c6ed787e-16c7-11ed-9b5f-1234bde3cd05
D754240,fl:je_ln:baker-37,Jesse,1416ed85-16c8-11ed-9b5f-1234bde3cd05
D379067,fl:sh_ln:greene-4,Sharon Louise,efb44514-0315-11ef-b443-0a1e30f810d7
6969037,fl:gi_ln:gaska-2,Gilius A.,5a83681b-16c8-11ed-9b5f-1234bde3cd05
4953911,fl:mi_ln:hanagan-2,Michael W.,13f05eea-16c8-11ed-9b5f-1234bde3cd05
D693331,fl:eu_ln:lee-135,Eun Bong,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
8798939,fl:in_ln:deckman-1,Ingrid,0474d282-16c8-11ed-9b5f-1234bde3cd05
11796681,fl:je_ln:gamble-6,Jerry,db7cd380-16c7-11ed-9b5f-1234bde3cd05
D861390,fl:aa_ln:conk-1,Aaron,e30f9dc0-16c7-11ed-9b5f-1234bde3cd05
6079133,fl:ad_ln:netten-1,Adriaan,25782ecc-16c8-11ed-9b5f-1234bde3cd05
10218304,fl:do_ln:lounsbury-1,Douglas Timothy,0ad08e29-16c8-11ed-9b5f-1234bde3cd05
11284529,fl:wo_ln:chung-46,Woo Sang,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
7508800,fl:yu_ln:deng-56,Yu,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
6133534,fl:ha_ln:nakayama-5,Hajime,a05aa000-16c8-11ed-9b5f-1234bde3cd05
9023656,fl:wo_ln:becker-3,Wolfgang,2af679be-16c8-11ed-9b5f-1234bde3cd05
D661098,fl:pu_ln:nanda-1,Puneet,198aaf14-16c8-11ed-9b5f-1234bde3cd05
9581860,fl:sh_ln:kadowaki-7,Shinya,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
7846947,fl:mo_ln:golombiewski-1,Mona,8e18de34-16c8-11ed-9b5f-1234bde3cd05
6869432,fl:fr_ln:schlapfer-1,Fridolin,610a1969-16c8-11ed-9b5f-1234bde3cd05
8891973,fl:na_ln:tanaka-26,Naruto,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
D388426,fl:st_ln:pombo-1,Stephen A.,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
10727135,fl:ch_ln:liu-169,Chi-Wen,90eaa921-16c8-11ed-9b5f-1234bde3cd05
6831900,fl:ro_ln:blake-17,Roy B.,0bfb801b-16c8-11ed-9b5f-1234bde3cd05
11656882,fl:mu_ln:ingale-1,Mukund,ee0d639d-16c7-11ed-9b5f-1234bde3cd05
6727734,fl:ty_ln:gomm-1,Tyler,8e6eb073-16c8-11ed-9b5f-1234bde3cd05
7392415,fl:da_ln:grawrock-1,David W.,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
12191157,fl:hy_ln:jin-15,Hyun-Woo,6c4be9e5-16c8-11ed-9b5f-1234bde3cd05
7332310,fl:ak_ln:senoh-1,Akihiro,93594fc2-16c8-11ed-9b5f-1234bde3cd05
10794735,fl:ra_ln:phinisee-1,Rashaun,f60e40ee-16c7-11ed-9b5f-1234bde3cd05
7779875,fl:ti_ln:kuivasto-1,Timo,5eacde30-16c8-11ed-9b5f-1234bde3cd05
10617992,fl:so_ln:khiavi-1,Soheil,86dd30c2-16c8-11ed-9b5f-1234bde3cd05
4540590,fl:hi_ln:iimura-4,Hironori,42f90495-16c8-11ed-9b5f-1234bde3cd05
8623724,fl:yo_ln:oh-73,Yong-Chul,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
4450117,fl:to_ln:morino-3,Toshiharu,3c48a799-16c8-11ed-9b5f-1234bde3cd05
6113485,fl:te_ln:marquis-2,Terrance M.,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
D549100,fl:br_ln:holmes-4,Bryan,06dc1fee-16c8-11ed-9b5f-1234bde3cd05
7459992,fl:ma_ln:ueda-18,Masanori,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11530395,fl:jo_ln:jarjour-1,Jordan,5836da24-16c8-11ed-9b5f-1234bde3cd05
9627418,fl:sh_ln:yamazaki-59,Shunpei,42f90495-16c8-11ed-9b5f-1234bde3cd05
D282635,fl:te_ln:beaver-1,Ted L.,e214431f-16c7-11ed-9b5f-1234bde3cd05
5905150,fl:ti_ln:banach-1,Timothy Edward,05dc045c-16c8-11ed-9b5f-1234bde3cd05
D570103,fl:br_ln:lynne-1,Brandon,5836da24-16c8-11ed-9b5f-1234bde3cd05
9476705,fl:ma_ln:moghaddam-1,Mahsa Kamali,086fa9bb-16c8-11ed-9b5f-1234bde3cd05
5831947,fl:yu_ln:okazaki-22,Yukinori,8a6dc4ba-16c8-11ed-9b5f-1234bde3cd05
D475729,fl:ei_ln:furutsu-1,Eiji,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
9455381,fl:ke_ln:terashima-6,Kenji,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
10533258,fl:mo_ln:qasem-1,Mohammed Ameen Ahmed,7b755d5b-16c8-11ed-9b5f-1234bde3cd05
4940849,fl:mi_ln:morris-27,Michael,43e0ea24-16c8-11ed-9b5f-1234bde3cd05
4438368,fl:yo_ln:kono-11,Yoshio,9df04e65-16c8-11ed-9b5f-1234bde3cd05
7868811,fl:da_ln:woodell-1,Daniel L.,d5f28718-16c7-11ed-9b5f-1234bde3cd05
D408916,fl:hi_ln:koizumi-13,Hiroyuki,42f90495-16c8-11ed-9b5f-1234bde3cd05
11159603,fl:cy_ln:anschutz-1,Cynthia Diane,cf7231b6-16c7-11ed-9b5f-1234bde3cd05
8809050,fl:an_ln:leen-1,Ann Marie,d96b7eb6-16c7-11ed-9b5f-1234bde3cd05
7086848,fl:ma_ln:zoppas-1,Matteo,98aab0af-16c8-11ed-9b5f-1234bde3cd05
D894419,fl:le_ln:nemeth-1,Lee L.,07122587-16c8-11ed-9b5f-1234bde3cd05
11031466,fl:ra_ln:joshi-27,Ravi Keshav,5999ba42-16c8-11ed-9b5f-1234bde3cd05
9674436,fl:ro_ln:fleck-2,Rod G.,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
10463432,fl:ke_ln:daignault-2,Kenneth J.,0735fc98-16c8-11ed-9b5f-1234bde3cd05
4649904,fl:fr_ln:cope-2,Fred C.,04895d02-16c8-11ed-9b5f-1234bde3cd05
11739321,fl:ji_ln:li-91,Jifen,8a6e68e9-16c8-11ed-9b5f-1234bde3cd05
11233709,fl:al_ln:pang-2,Alfred Yu-Han,86dd30c2-16c8-11ed-9b5f-1234bde3cd05
9111135,fl:gi_ln:murali-1,Giridhar,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11194610,fl:ka_ln:mundaragi-1,Kantesh,119ae6d0-16c8-11ed-9b5f-1234bde3cd05
12512011,fl:ha_ln:park-234,Hasun,6c3938e3-49af-11ed-9879-1234bde3cd05
9289203,fl:da_ln:smith-184,Daniel B.,e831a895-16c7-11ed-9b5f-1234bde3cd05
11427856,fl:al_ln:rosenberg-3,Alexander B.,5836da24-16c8-11ed-9b5f-1234bde3cd05
4770398,fl:pi_ln:lee-40,Ping,40348409-16c8-11ed-9b5f-1234bde3cd05
11792889,fl:be_ln:damm-1,Benjamin N.,c3241e17-16c7-11ed-9b5f-1234bde3cd05
11681826,fl:pa_ln:mummareddi-1,Pavan,666342b2-49af-11ed-9879-1234bde3cd05
7715990,fl:yi_ln:fan-60,Yiping,1893009c-16c8-11ed-9b5f-1234bde3cd05
11153857,fl:su_ln:yang-204,Suckchel,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
4281769,fl:ro_ln:ignell-1,Rolf L.,476173f3-16c8-11ed-9b5f-1234bde3cd05
11087532,fl:ma_ln:graebner-1,Mark J.,439af3dd-16c8-11ed-9b5f-1234bde3cd05
5822859,fl:de_ln:wadsworthdubbert-1,Debbie Sue,f13f1ee0-16c7-11ed-9b5f-1234bde3cd05
11831407,fl:ka_ln:alam-3,Kahtaf,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
12243801,fl:xi_ln:qu-33,Xiaopeng,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
5389239,fl:le_ln:castagnos-1,Leonce F.,b939a572-16c7-11ed-9b5f-1234bde3cd05
10044252,fl:ol_ln:groves-1,Oliver James,c41f9269-16c7-11ed-9b5f-1234bde3cd05
D668078,fl:gr_ln:holcomb-4,Gregory Jon,ce282abb-16c7-11ed-9b5f-1234bde3cd05
9818923,fl:ta_ln:aketa-2,Takanori,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
11214303,fl:ta_ln:sato-37,Takafumi,80698e70-16c8-11ed-9b5f-1234bde3cd05
4055741,fl:vl_ln:firsov-2,Vladimir Nikolaevich,1e24b3c9-16c8-11ed-9b5f-1234bde3cd05
10535979,fl:ro_ln:audet-1,Ross M.,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
D708165,fl:ch_ln:son-40,Chae-Joo,7544c8f1-16c8-11ed-9b5f-1234bde3cd05
D1091001,fl:jo_ln:nulty-1,Joseph William,8a6e68e9-16c8-11ed-9b5f-1234bde3cd05
7269950,fl:st_ln:benson-7,Steven R.,620b2508-16c8-11ed-9b5f-1234bde3cd05
9573506,fl:ra_ln:flores-3,Raul Daniel,dba04002-16c7-11ed-9b5f-1234bde3cd05
10962737,fl:ch_ln:hu-77,Chao-Chang,8faff863-16c8-11ed-9b5f-1234bde3cd05
5803982,fl:ri_ln:rhodes-7,Richard O.,4affd925-16c8-11ed-9b5f-1234bde3cd05
9108969,fl:ro_ln:jones-41,Robert M.,1893009c-16c8-11ed-9b5f-1234bde3cd05
6538192,fl:de_ln:legrand-1,Denis,11d69258-16c8-11ed-9b5f-1234bde3cd05
10720960,fl:th_ln:kellum-1,Theodore Mark,c7aaaea1-16c7-11ed-9b5f-1234bde3cd05
6924234,fl:ja_ln:han-9,Ja-Hyung,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
11551576,fl:da_ln:young-41,David S.,1893009c-16c8-11ed-9b5f-1234bde3cd05
9409397,fl:et_ln:sawada-1,Etsuko,42f90495-16c8-11ed-9b5f-1234bde3cd05
7700018,fl:al_ln:vallee-4,Alain,82f76d5e-16c8-11ed-9b5f-1234bde3cd05
7042293,fl:ju_ln:utsumi-2,Jun,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
8573527,fl:he_ln:baltussen-1,Henricus Wilhelmus Johannes,7b665ca3-16c8-11ed-9b5f-1234bde3cd05
9994144,fl:pa_ln:dellock-1,Paul Kenneth,4ce21405-16c8-11ed-9b5f-1234bde3cd05
6780888,fl:ji_ln:xu-112,Jinzhu,173808ad-16c8-11ed-9b5f-1234bde3cd05
5153269,fl:fr_ln:wolf-1,Fred R.,83dc20fd-16c8-11ed-9b5f-1234bde3cd05
4103346,fl:si_ln:voelker-2,Silvia Leonor,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9950059,fl:st_ln:spatz-1,Stephen J.,f431d891-16c7-11ed-9b5f-1234bde3cd05
9958101,fl:ri_ln:doi-3,Rinaldo,1335fc3b-16c8-11ed-9b5f-1234bde3cd05
11605879,fl:al_ln:khripkov-1,Alexander,bab12027-16c7-11ed-9b5f-1234bde3cd05
6203266,fl:da_ln:deleo-1,Dante V.,c3f6661c-16c7-11ed-9b5f-1234bde3cd05
